brand_name,product_name,product_shade,product_rating,product_url
Wardah,Colorfit Perfect Glow Cushion,22N Light Ivory,4.1,https://reviews.femaledaily.com/products/foundation/liquid/wardah/colorfit-perfect-glow-cushion-22n-light-ivory-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Scentsation Body Mist,Purity,4,https://reviews.femaledaily.com/products/fragrance/body-mist-spray-52/wardah/wardah-scentsation-body-mist?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Nature Daily Revitalizing Sheet Mask,Rice,3.6,https://reviews.femaledaily.com/products/mask/mask-sheet/wardah/wardah-nature-daily-sheet-mask?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Lip Palette,Pinky Peach,3.2,https://reviews.femaledaily.com/products/lips/lip-palette/wardah/pinky-peach-lip-palette?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Luminous Creamy Foundation Extra Cover,Beige,3.5,https://reviews.femaledaily.com/products/foundation/creme/wardah/luminous-creamy-foundation-extra-cover-38?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Roll On For Her,,3.9,https://reviews.femaledaily.com/products/grooming/deodorants/wardah/roll-on?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Velvet Matte Lip Mousse,07 Red Pioneer,4.8,https://reviews.femaledaily.com/products/lips/lipstick/wardah/velvet-matte-lip-mousse?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Moist Lipstick,30 Golden Coral,3.5,https://reviews.femaledaily.com/products/lips/lipstick/wardah/exclusive-lipstick-57?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Moist Lipstick,48 Rosemary,2.9,https://reviews.femaledaily.com/products/lips/lipstick/wardah/exclusive-lipstick?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Moist Lipstick,37 Pink Lovers,3.2,https://reviews.femaledaily.com/products/lips/lipstick/wardah/wardah-exclusive-lipstick-32?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Liquid Foundation,Sheer Pink,3.5,https://reviews.femaledaily.com/products/foundation/liquid/wardah/exclusive-liquid-foundation?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Body Mist,Shine Adorable Beauty,4.3,https://reviews.femaledaily.com/products/fragrance/body-mist-spray-52/wardah/body-mist-28?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Soft Body Scrub,Olive,4.1,https://reviews.femaledaily.com/products/bath-shower/scrub-exfoliator-60/wardah/soft-body-scrub-16?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,EyeXpert Nude Colours Eyeshadow,Passionate,4.1,https://reviews.femaledaily.com/products/eyes/eye-shadow-pallete/wardah/wardah-nude-colours?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Lightening Day Gel,,4.2,https://reviews.femaledaily.com/products/moisturizer/night-cream-16/wardah/wardah-lightening-day-gel-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Last All Day Lip Paint Around The World,15 Dazzling New York,4.2,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-last-all-day-lip-paint-around-the-world-15-dazzling-new-york-2?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Luminous Creamy Foundation Extra Cover,Natural,3.7,https://reviews.femaledaily.com/products/foundation/creme/wardah/luminous-creamy-foundation-extra-cover?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Last All Day Lip Paint,Red Repeat,4.7,https://reviews.femaledaily.com/products/lips/lipstick/wardah/wardah-colorfit-last-all-day-lip-paint-6?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Perfect Bright BB Powder,,3.8,https://reviews.femaledaily.com/products/powders/loose/wardah/wardah-perfect-bright-bb-powder?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,C-Defense Waterclay Mask,,3.9,https://reviews.femaledaily.com/products/mask/wash-off-peel-off/wardah/c-defense-waterclay-mask?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Scentsation Body Mist,Bliss,4,https://reviews.femaledaily.com/products/fragrance/body-mist-spray-52/wardah/scentsation-48?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Nature Daily Tea Tree Oil Control Clay Capsule Mask,,4.3,https://reviews.femaledaily.com/products/mask/wash-off-peel-off/wardah/nature-daily-tea-tree-oil-control-clay-capsule-mask?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Velvet Matte Lip Mousse,02 Joyful Orange,3.9,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-velvet-matte-lip-mousse-23?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Last All Day Lip Paint,Peach Till Drop,4.6,https://reviews.femaledaily.com/products/lips/lipstick/wardah/wardah-colorfit-last-all-day-lip-paint?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Velvet Matte Lip Mousse,04 Pink Sweetheart,4.5,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-velvet-matte-lip-mousse-04-pink-sweetheart?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Lightening Matte Powder,04 Light Ivory (22N) - Reformulation in October 2023,3.8,https://reviews.femaledaily.com/products/powders/loose/wardah/lightening-matte-powder-42?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Creamy Body Butter,Passion Fruit,3.7,https://reviews.femaledaily.com/products/moisturizer-36/butter/wardah/passion-fruit-body-butter-13?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Everyday! Matte Lip Shot,04 #ootd,4.7,https://reviews.femaledaily.com/products/lips/lipstick/wardah/everyday-matte-lip-shot-04-ootd-2?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Matte Lipstick,13 Cocoa Look,3.6,https://reviews.femaledaily.com/products/lips/lipstick/wardah/cocoa-look-no-13?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Lightening Oil-Infused Micellar Water,,4.3,https://reviews.femaledaily.com/products/makeup-remover/face-62/wardah/lightening-oil-infused-micellar-water?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Last All Day Lip Paint Around The World,14 Royal London,4.9,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-last-all-day-lip-paint-around-the-world-14-royal-london-2?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Lightening BB Cake Powder,Sheer Pink,4,https://reviews.femaledaily.com/products/powders/compact/wardah/lightening-bb-cake-powder-sheer-pink?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Wondershine Lip Gloss,02 Creamy Brown,3.7,https://reviews.femaledaily.com/products/lips/lip-gloss/wardah/wonder-shine-lip-gloss-44?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Luminous Two Way Cake,Natural,3.1,https://reviews.femaledaily.com/products/powders/two-way-cake/wardah/luminous-two-way-cake-65?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Blush On,02 Coral Peach,4.6,https://reviews.femaledaily.com/products/blush-76/blush/wardah/exclusive-blush-on-71?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Wondershine Lip Gloss,01 Cinnamon Red,3,https://reviews.femaledaily.com/products/lips/lip-gloss/wardah/wondershine-lip-gloss?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Nature Daily Aloe Hydramild Hand Gel,,4.7,https://reviews.femaledaily.com/products/hand-treatment/hand-soap/wardah/wardah-nature-daily-aloe-hydramild-hand-gel?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Last All Day Lip Paint Around The World,17 Tokyo Breeze,5,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-last-all-day-lip-paint-around-the-world-17-tokyo-breeze-2?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Body Mist,Eternal Splendid Grace,4.3,https://reviews.femaledaily.com/products/fragrance/body-mist-spray-52/wardah/body-mist-67?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Long Lasting Lipstick,04 Antique Pink,3.4,https://reviews.femaledaily.com/products/lips/lipstick/wardah/long-lasting-lipstick-05?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Scentsation Eau de Toilette,Joyful,4.5,https://reviews.femaledaily.com/products/fragrance/edt/wardah/scentsation-eau-de-toilette?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Scentsation Body Mist,Passion,3.8,https://reviews.femaledaily.com/products/fragrance/body-mist-spray-52/wardah/scentsation-47?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Matte Foundation,23W Warm Ivory,3.9,https://reviews.femaledaily.com/products/foundation/liquid/wardah/colorfit-matte-foundation-5?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Last All Day Lip Paint Around The World,16 Kuala Lumpur Joy,5,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-last-all-day-lip-paint-around-the-world-16-kuala-lumpur-joy-2?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Lightening Liquid Foundation,04 Caramel (53W) - Reformulation in October 2023,4.4,https://reviews.femaledaily.com/products/foundation/liquid/wardah/lightening-liquid-foundation-5?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Blush On,Serie B,3.7,https://reviews.femaledaily.com/products/blush-76/blush/wardah/blush-on-34?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Eau De Toilette Innocence,,4.2,https://reviews.femaledaily.com/products/fragrance/edt/wardah/wardah-eau-de-toilette?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Perfect Bright Peel Off Mask,,3.8,https://reviews.femaledaily.com/products/mask/wash-off-peel-off/wardah/perfect-bright-peel-off-mask?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Hairfall Treatment Conditioner,,4.1,https://reviews.femaledaily.com/products/shampoo-conditioner/conditioner-20/wardah/hair-fall-conditioner-ginseng-and-rosemary?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Matte Lip Cream,16 Heartbeet - Reformulation in May 2023,4,https://reviews.femaledaily.com/products/lips/lipstick/wardah/exclusive-matte-lip-cream-25?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Matte Lipstick,16 Summer Pink,3.9,https://reviews.femaledaily.com/products/lips/lipstick/wardah/matte-lipstick-93?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Scentsation Body Mist,Peaceful,4.3,https://reviews.femaledaily.com/products/fragrance/body-mist-spray-52/wardah/scentsation-38?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Perfect Bright Cooling Bright Jelly Facial Foam,,3.9,https://reviews.femaledaily.com/products/cleanser/facial-wash/wardah/wardah-perfect-bright-cooling-bright-jelly-facial-foam-2?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Eye Shadow,Series L,3.8,https://reviews.femaledaily.com/products/eyes/eye-shadow-pallete/wardah/eye-shadow-palette-96?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Lightening Body Lotion,,3.1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/wardah/body-lotion-98?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Last All Day Lip Paint Around The World,00 Alluring Jakarta,5,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-last-all-day-lip-paint-around-the-world-00-alluring-jakarta-2?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Fresh Matte Lip Ink,03 High Rise,4.9,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-fresh-matte-lip-ink-72?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Ultralight Matte Lipstick,Sunkissed Jeju,4.2,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-ultralight-matte-lipstick-6?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Creamy Body Butter,Rose,4.3,https://reviews.femaledaily.com/products/moisturizer-36/butter/wardah/creamy-body-butter-89?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Intense Matte Lipstick,13 Yummy Brownie,4.2,https://reviews.femaledaily.com/products/lips/lipstick/wardah/wardah-intense-matte-lipstick-23?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Intense Matte Lipstick,10 Miss Terracotta,4.2,https://reviews.femaledaily.com/products/lips/lipstick/wardah/intense-matte-lipstick-92?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Body Mist,Innocence Definitely Charming,4.3,https://reviews.femaledaily.com/products/fragrance/body-mist-spray-52/wardah/body-mist-91?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Matte Lipstick,19 Essential Nude,3.2,https://reviews.femaledaily.com/products/lips/lipstick/wardah/matte-lipstick-83?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Velvet Powder Foundation,22N Light Ivory,4.5,https://reviews.femaledaily.com/products/foundation/powder/wardah/colorfit-velvet-powder-foundation-4?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Lightening Liquid Foundation,01 Neutral Fair (12N) - Reformulation in October 2023,4.4,https://reviews.femaledaily.com/products/foundation/liquid/wardah/lightening-liquid-foundation-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Creamy Foundation,01 Light Beige,3.2,https://reviews.femaledaily.com/products/foundation/creme/wardah/exclusive-creamy-foundation?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Long Lasting Lipstick,13 Classic Brown,4.3,https://reviews.femaledaily.com/products/lips/lipstick/wardah/wardah-longlasting-lipstick?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Matte Foundation,32N Neutral Beige,4.2,https://reviews.femaledaily.com/products/foundation/liquid/wardah/colorfit-matte-foundation-4?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Hydrogloss,Glazing Plum,4.1,https://reviews.femaledaily.com/products/lips/lip-gloss/wardah/hydrogloss-77?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Moist Lipstick,26 Mango,3.9,https://reviews.femaledaily.com/products/lips/lipstick/wardah/exclusive?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Long Lasting Lipstick,08 Red Velvet,3.8,https://reviews.femaledaily.com/products/lips/lipstick/wardah/long-lasting-lipstick-90?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Nature Daily Alpine Apple Nutritive Gel Capsule Mask,,4.2,https://reviews.femaledaily.com/products/mask/wash-off-peel-off/wardah/nature-daily-alpine-apple-nutritive-gel-capsule-mask?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Matte Lipstick,18 Rosy Pink,3.1,https://reviews.femaledaily.com/products/lips/lipstick/wardah/matte-lipstick-39?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Scentsation Eau de Toilette,Purity,4.7,https://reviews.femaledaily.com/products/fragrance/edt/wardah/wardah-scensation-eau-de-toilette?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Intensive Moisturising Body Serum,,4.2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/wardah/intensive-moisturising-body-serum?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Ultralight Matte Lipstick,Woody Brown,4.2,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-ultralight-matte-lipstick?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Eye Shadow,Series F,3.7,https://reviews.femaledaily.com/products/eyes/eye-shadow-pallete/wardah/eye-shadow-21?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Nature Daily Amazonian Acai Berry Antioxidant Capsule Mask,,4.4,https://reviews.femaledaily.com/products/mask/wash-off-peel-off/wardah/nature-daily-amazonian-acai-berry-antioxidant-capsule-mask?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Nature Daily Orange Pomelo Brightening Wash Off Capsule Mask,,3.9,https://reviews.femaledaily.com/products/mask/wash-off-peel-off/wardah/nature-daily-orange-pomelo-brightening-wash-off-capsule-mask?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Luminous Creamy Foundation Extra Cover,Light Beige,3.8,https://reviews.femaledaily.com/products/foundation/creme/wardah/luminous-creamy-foundation-extra-cover-light-beige?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Long Lasting Lipstick,12 Lustrous Red,4.3,https://reviews.femaledaily.com/products/lips/lipstick/wardah/wardah-long-lasting-lipstick-09?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Perfect Glow Cushion,42N Neutral Sand,4.8,https://reviews.femaledaily.com/products/foundation/liquid/wardah/colorfit-perfect-glow-cushion-42n-neutral-sand-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Matte Lipstick,05 Peach,3.3,https://reviews.femaledaily.com/products/lips/lipstick/wardah/matte-lipstick-76?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Nature Daily Milky Oat Exfoliating Scrub Capsule Mask,,4.2,https://reviews.femaledaily.com/products/mask/wash-off-peel-off/wardah/nature-daily-milky-oat-exfoliating-scrub-capsule-mask?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,EyeXpert Matic Brow Pencil,Brown,4.2,https://reviews.femaledaily.com/products/eyes/brows/wardah/eyexpert-matic-brow-pencil?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Scentsation Eau de Toilette,Bliss,4.3,https://reviews.femaledaily.com/products/fragrance/edt/wardah/wardah-scentsation-eau-de-toilette?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Moist Lipstick,47 Light Rose,3.7,https://reviews.femaledaily.com/products/lips/lipstick/wardah/exclusive-lipstick-73?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Everyday! Matte Lip Shot,02 #throwback,4.9,https://reviews.femaledaily.com/products/lips/lipstick/wardah/everyday-matte-lip-shot-02-throwback-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Eye Shadow,Series M,4.1,https://reviews.femaledaily.com/products/eyes/eye-shadow-pallete/wardah/eye-shadow-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Everyday! Matte Lip Shot,05 #mood ,4.8,https://reviews.femaledaily.com/products/lips/lipstick/wardah/everyday-matte-lip-shot-05-mood-2?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Mattifying Powder,22N Light Ivory,4.3,https://reviews.femaledaily.com/products/powders/loose/wardah/colorfit-mattifying-powder-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Exclusive Matte Lipstick,15 Bronze Nude,3.5,https://reviews.femaledaily.com/products/lips/lipstick/wardah/matte-lipstick-77?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Crystal Secret Brightening Day Gel,,4.9,https://reviews.femaledaily.com/products/moisturizer/night-cream-16/wardah/wardah-crystal-secret-brightening-day-gel-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Lightening Matte Powder,03 Warm Ivory (23W) - Reformulation in October 2023,3.9,https://reviews.femaledaily.com/products/powders/loose/wardah/lightening-matte-powder-19?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Intense Matte Lipstick,07 Passionate Pink,3.8,https://reviews.femaledaily.com/products/lips/lipstick/wardah/intense-matte-lipstick-38?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Fresh Matte Lip Ink,05 Soul Mover,4,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-fresh-matte-lip-ink-52?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Hydrogloss,Sheer Brown,3.4,https://reviews.femaledaily.com/products/lips/lip-gloss/wardah/hydrogloss-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Ultralight Matte Lipstick,Mocca Brown,4.4,https://reviews.femaledaily.com/products/lips/lipstick/wardah/wardah-colorfit-ultralight-matte-lipstick-56?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Hydrogloss,Autumn Peach,3.6,https://reviews.femaledaily.com/products/lips/lip-gloss/wardah/hydrogloss-95?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Matte Foundation,22N Light Ivory,4.3,https://reviews.femaledaily.com/products/foundation/liquid/wardah/colorfit-matte-foundation-7?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Colorfit Fresh Matte Lip Ink,08 Go Getter,4.9,https://reviews.femaledaily.com/products/lips/lipstick/wardah/colorfit-fresh-matte-lip-ink-61?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
Wardah,Long Lasting Lipstick,09 Vibrant Red,3.6,https://reviews.femaledaily.com/products/lips/lipstick/wardah/wardah-long-lasting-lipstick-51?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
